sample_name,1,2,4,6,8,10,12,16,20,24,30,36,42,48
X_41_mic0,0.109123809,0.1319875,0.146420833,0.800295833,1.117866667,1.360167,1.402566667,1.4566,1.558833333,1.514146667,1.675766667,1.664570333,1.657990333,1.685816333
X_42_mic0,0.078333333,0.085633333,0.085176667,0.092363333,0.119323333,0.266323333,0.60537,1.036703333,1.188293333,1.40334,1.452096667,1.56943,1.6244,1.66075
X_43_mic0,0.079241667,0.077566667,0.100025,0.085683333,0.089667,0.12976,0.339049667,1.085183,1.407750333,1.568566667,1.741326667,1.719100333,1.726766667,1.620495667
X_44_mic0,0.0789,0.085066667,0.089476667,0.14543,0.328623333,0.94069,1.27827,1.53047,1.60776,1.64724,1.704796667,1.74543,1.745033333,1.76025
X_45_mic0,0.079233333,0.085,0.08691,0.09993,0.17039,0.58749,1.214936667,1.346836667,1.46946,1.52894,1.523896667,1.533663333,1.5541,1.567283333
X_46_mic0,0.0824,0.0879,0.088076667,0.090596667,0.094456667,0.118323333,0.221203333,0.807903333,1.193293333,1.341006667,1.400963333,1.480896667,1.516166667,1.503583333
X_47_mic0,0.0797,0.086933333,0.087343333,0.09003,0.09849,0.18429,0.55417,1.288503333,1.432626667,1.503706667,1.533063333,1.550263333,1.5681,1.58695
X_48_mic0,0.0805,0.090366667,0.10961,0.20593,0.433023333,0.960623333,1.19537,1.431803333,1.538793333,1.557163333,1.551466667,1.574506667,1.555096667,1.562416667
X_49_mic0,0.085133333,0.091533333,0.10741,0.38163,1.098723333,1.303923333,1.46237,1.44107,1.504893333,1.524406667,1.56053,1.599963333,1.607066667,1.637783333
X_50_mic0,0.091041667,0.087466667,0.113325,0.09235,0.096700333,0.16596,0.645749667,1.508749667,1.581683667,1.698966667,1.745293333,1.761433667,1.729133333,1.773895667
X_51_mic0,0.0894,0.0943,0.09371,0.09583,0.10059,0.13479,0.284603333,1.030436667,1.357026667,1.47113,1.499373333,1.516763333,1.548533333,1.591616667
X_52_mic0,0.081413333,0.066186,0.099,0.0924,0.08128,0.10774,0.2639,1.161386667,1.495166667,1.661226667,1.75506,1.777873333,1.773976333,1.713616667
X_53_mic0,0.084513333,0.076919333,0.1041,0.091633333,0.08538,0.103173333,0.191733333,1.019853333,1.448233333,1.58506,1.697226667,1.733406667,1.729776333,1.68975
X_54_mic0,0.09238,0.085719333,0.103033333,0.095066667,0.09728,0.161806667,0.537166667,1.46632,1.658,1.728693333,1.722493333,1.748706667,1.740409667,1.733183333
X_55_mic0,0.08446,0.0848,0.090093333,0.086926667,0.093906667,0.095573333,0.120993333,0.37984,0.75894,0.99036,1.0408,1.0766,1.135325,1.14654
X_56_mic0,0.08724,0.079486667,0.099646667,0.19833,0.53357,1.07173,1.20671,1.239744333,1.371122667,1.421022667,1.406622,1.467366333,1.483722,1.486677667
X_57_mic0,0.08914,0.076353333,0.11888,0.490596667,0.67597,0.74573,0.87191,1.067111,1.237822667,1.340890667,1.346121333,1.364477667,1.376399667,1.364488667
X_58_mic0,0.09054,0.081553333,0.088646667,0.091396667,0.103036667,0.143196667,0.367243333,1.219444333,1.263288667,1.270022667,1.347556,1.407011,1.381633,1.399522
X_59_mic0,0.087983333,0.08888,0.089363333,0.09111,0.073733333,0.046,0.192683333,1.279296667,1.546278,1.643166667,1.6544,1.697244,1.7087,1.708433333
X_60_mic0,0.095873333,0.09322,0.096313333,0.110763333,0.18467,0.464163333,1.16351,1.311077667,1.348699667,1.328555333,1.324955333,1.368744333,1.426856,1.459756
X_61_mic0,0.07725,0.071046667,0.078783667,0.085566667,0.08945,0.153393333,0.615583333,1.311286667,1.62176,1.69208,1.784913333,1.81484,1.76444,1.787646667
X_62_mic0,0.077983333,0.08048,0.081963333,0.086776667,0.068633333,0.0375,0.12625,1.014363333,1.462344667,1.593566667,1.5894,1.6579,1.6648,1.667744
X_63_mic0,0.07935,0.084146667,0.083996667,0.095643333,0.0954,0.171766667,0.635116667,1.26033,1.476211333,1.538977333,1.547266667,1.621666667,1.642033333,1.646310667
X_64_mic0,0.081716667,0.08458,0.085996667,0.09061,0.0697,0.025333333,0.02365,0.143596667,0.663611333,0.9789,1.076066667,1.288633333,1.328966667,1.509010667
X_65_mic0,0.078883333,0.082713333,0.084763333,0.08771,0.070633333,0.0335,0.066116667,0.822096667,1.416811333,1.622833333,1.617266667,1.644766667,1.694766667,1.702910667
X_66_mic0,0.093326667,0.0935,0.094793333,0.094726667,0.104906667,0.13294,0.210526667,0.676806667,1.17454,1.264193333,1.273866667,1.3694,1.331966667,1.337406667
X_67_mic0,0.085816667,0.088913333,0.08953,0.090143333,0.0768,0.042133333,0.158116667,0.964096667,1.435844667,1.524066667,1.498766667,1.5977,1.611510667,1.619666667
X_68_mic0,0.084083333,0.08438,0.084763333,0.086276667,0.069266667,0.0697,0.310783333,0.832963333,1.400878,1.496133333,1.515433333,1.571766667,1.626744,1.639966667
X_69_mic0,0.085183333,0.08828,0.089596667,0.08651,0.071833333,0.037266667,0.092016667,0.981563333,1.516244667,1.6991,1.709333333,1.725533333,1.7963,1.799910667
X_70_mic0,0.093683333,0.09268,0.094163333,0.10411,0.103,0.3015,1.06195,1.372463333,1.569511333,1.587266667,1.620966667,1.6479,1.640010667,1.624466667
X_71_mic0,0.09055,0.084113333,0.091250333,0.096966667,0.093283333,0.10586,0.178583333,0.89002,1.397826667,1.532213333,1.606413333,1.615773333,1.58294,1.605046667
X_72_mic0,0.08826,0.08896,0.08608,0.091933333,0.12296,0.207866667,0.400226667,1.076266667,1.299646667,1.433433333,1.54962,1.540646667,1.576406667,1.603006667
X_73_mic0,0.080167,0.07932,0.087986667,0.0906,0.107366667,0.430166333,0.89208,1.35475,1.452673333,1.6026,1.680516333,1.705047333,1.649775,1.5984
X_74_mic0,0.080167,0.084753333,0.09062,0.089133333,0.085033333,0.126633,0.34238,1.171616667,1.32754,1.371466667,1.390416333,1.400314,1.520275,1.445566667
X_75_mic0,0.093526667,0.090526667,0.087913333,0.088133333,0.097693333,0.1531,0.288026667,0.809133333,1.01028,1.065233333,1.13262,1.14468,1.147173333,1.18744
X_76_mic0,0.08996,0.093226667,0.098113333,0.163666667,0.399426667,0.857266667,1.148206667,1.16818,1.2587,1.245426667,1.256506667,1.2872,1.29698,1.332353333
X_77_mic0,0.08816,0.08866,0.085813333,0.087666667,0.09476,0.117633333,0.167893333,0.5662,1.08048,1.172166667,1.11828,1.32012,1.309173333,1.393006667
X_78_mic0,0.089793333,0.090993333,0.08968,0.0933,0.109093333,0.1562,0.30806,1.178933333,1.33328,1.4139,1.49268,1.506206667,1.502686667,1.533106667
X_79_mic0,0.093767,0.09702,0.104153333,0.105566667,0.099333333,0.198466333,0.880113333,1.508383333,1.56394,1.609166667,1.656916333,1.711014,1.800175,1.682
X_80_mic0,0.09536,0.098326667,0.096046667,0.097533333,0.097126667,0.1008,0.106726667,0.215133333,0.491246667,0.7664,0.902553333,0.944946667,0.969806667,1.017606667
X_81_mic0,0.09476,0.095593333,0.096213333,0.098233333,0.115726667,0.184633333,0.37896,1.151066667,1.210146667,1.288,1.350773333,1.364813333,1.390553333,1.44514
X_82_mic0,0.096293333,0.098293333,0.09758,0.0983,0.10216,0.1069,0.134793333,0.227666667,0.497546667,0.789533333,0.982253333,1.009746667,1.026373333,1.060706667
X_83_mic0,0.078713333,0.065033333,0.090616333,0.090226667,0.083746667,0.177926667,0.721666333,1.16006,1.485826667,1.609941667,1.67936,1.73698,1.7379,1.754006667
X_84_mic0,0.083826667,0.084266667,0.08576,0.086626667,0.10094,0.115173333,0.15366,0.38864,0.82814,1.15746,1.2095,1.296458333,1.291933333,1.43044
X_85_mic0,0.0835,0.086633333,0.085646667,0.085393333,0.130226667,0.2538,0.46248,1.02958,1.01316,1.140653333,1.171146667,1.18796,1.174106667,1.17032
X_86_mic0,0.08884,0.094066333,0.088146667,0.101583333,0.108986667,0.18136,0.53882,1.116913333,1.3629,1.4279,1.504333333,1.490926667,1.46398,1.463383333
X_87_mic0,0.0771,0.0855,0.083846667,0.085626667,0.14136,0.3141,0.645846667,1.181793333,1.23098,1.27628,1.38026,1.38574,1.39248,1.392153333
X_88_mic0,0.081366667,0.0876,0.090313333,0.120393333,0.297326667,0.6043,0.88238,1.00816,1.119186667,1.24888,1.270093333,1.352073333,1.420186667,1.465346667
X_89_mic0,0.078733333,0.0869,0.087146667,0.104626667,0.233093333,0.5705,1.088446667,1.174126667,1.198386667,1.310546667,1.40616,1.448906667,1.47662,1.480746667
X_90_mic0,0.097926667,0.097933333,0.11016,0.213126667,0.67704,1.03254,1.06516,1.180206667,1.248906667,1.2695,1.32076,1.332358333,1.360166667,1.414073333
X_91_mic0,0.0848,0.091066667,0.09158,0.08916,0.275126667,0.581466667,0.698813333,0.885493333,1.04878,1.192213333,1.25836,1.272573333,1.26962,1.261546667
X_92_mic0,0.06864,0.071733,0.08888,0.08675,0.08152,0.108693333,0.326053333,0.96798,1.3109,1.424366667,1.539333333,1.59536,1.606413333,1.608283333
X_93_mic0,0.09098,0.081233333,0.102383,0.098593333,0.115846667,0.486126667,1.212633,1.377826667,1.554926667,1.644675,1.62296,1.61698,1.583466667,1.587206667
X_94_mic0,0.091626667,0.092166667,0.092893333,0.093293333,0.14294,0.26004,0.40196,0.64564,0.805773333,1.01756,1.077833333,1.127091667,1.1549,1.29814
X_95_mic0,0.068983333,0.06608,0.079383667,0.0799,0.07955,0.102426667,0.22895,1.094353333,1.55596,1.69558,1.754213333,1.795973333,1.85174,1.836846667
X_96_mic0,0.081366667,0.085,0.08928,0.080626667,0.093626667,0.127666667,0.22208,0.85006,1.003153333,1.075913333,1.124726667,1.136906667,1.19968,1.224086667
X_97_mic0,0.077306667,0.085299667,0.08298,0.104883333,0.15742,0.42446,0.900053333,1.108213333,1.3513,1.434033333,1.548766667,1.572593333,1.560813333,1.56105
X_98_mic0,0.081666667,0.089333333,0.09028,0.100126667,0.229726667,0.474633333,0.78728,1.02526,1.151686667,1.190846667,1.146826667,1.20654,1.313686667,1.30598
X_99_mic0,0.0842,0.0912,0.091513333,0.08986,0.09646,0.117033333,0.181246667,0.738226667,0.930653333,1.01068,1.06176,1.115106667,1.182453333,1.199113333
X_1_mic2,0.113866667,0.114166667,0.117,0.319433333,1.2685,1.371166667,1.434833333,1.489333333,1.56,1.381233333,1.666233333,1.633566667,1.553533333,1.592466667
X_2_mic2,0.126719333,0.131437667,0.208026667,0.236866333,0.217433333,0.242883333,0.161086,0.116223667,0.126766667,0.142666667,0.131467,1.162100333,1.424499667,1.476995667
X_3_mic2,0.1404,0.084733333,0.123,0.134833333,0.372366667,0.838,1.325233333,1.497466667,1.595233333,1.639233333,1.687266667,1.727533333,1.649866667,1.720733333
X_4_mic2,0.129453333,0.07324,0.075126667,0.083426667,0.073933333,0.072716667,0.073046667,0.070086667,0.073113333,0.081606667,0.08098,0.07644,1.505633,1.619029
X_5_mic2,0.094966667,0.1164,0.093433333,0.127233333,0.234633333,0.441533333,0.569633333,0.9637,1.265633333,1.265133333,1.5152,1.537133333,1.576333333,1.572233333
X_6_mic2,0.1001,0.1227,0.089366667,0.091466667,0.0979,0.136266667,0.1835,0.357166667,0.5778,0.501933333,0.768666667,0.826033333,0.947233333,0.947533333
X_7_mic2,0.152866667,0.057966667,0.120166667,0.108566667,0.207533333,0.332266667,0.5066,0.825966667,1.179666667,1.404766667,1.559366667,1.685,1.650133333,1.741933333
X_8_mic2,0.102733333,0.107133333,0.107966667,0.148266667,0.2579,0.442633333,0.599133333,0.772666667,1.097166667,1.206566667,1.640433333,1.638166667,1.6074,1.5574
X_9_mic2,0.142633333,0.0541,0.1049,0.107733333,0.271466667,0.8656,1.2912,1.459266667,1.571666667,1.585666667,1.5987,1.652733333,1.586466667,1.712533333
X_10_mic2,0.1389,0.059666667,0.104666667,0.099266667,0.129966667,0.142566667,0.233533333,0.801033333,1.341,1.485766667,1.575433333,1.627433333,1.489966667,1.637233333
X_11_mic2,0.079246667,0.07884,0.082926667,0.086426667,0.079233333,0.081816667,0.079746667,0.079253333,0.07698,0.096773333,0.084713333,0.486406667,0.9882,1.0409
X_12_mic2,0.141033333,0.059866667,0.128933333,0.1304,0.502766667,1.1769,1.346566667,1.4165,1.578733333,1.5968,1.656366667,1.706833333,1.636533333,1.723533333
X_13_mic2,0.101,0.138933333,0.1182,0.098233333,0.123666667,0.261766667,0.492366667,0.890933333,1.350833333,1.448733333,1.6276,1.632766667,1.581066667,1.5769
X_14_mic2,0.131866667,0.058933333,0.1127,0.106866667,0.2869,0.515833333,1.0075,1.444,1.575633333,1.614033333,1.660466667,1.695,1.623933333,1.7098
X_15_mic2,0.162519333,0.150204333,0.228993333,0.299133,0.404366667,0.75565,1.241986,1.610890333,1.6391,1.576466667,1.730800333,1.774900333,1.749999667,1.737729
X_16_mic2,0.116233333,0.123733333,0.144366667,0.685,1.298233333,1.5115,1.5863,1.6084,1.677866667,1.521466667,1.7492,1.690733333,1.662433333,1.6494
X_17_mic2,0.100643333,0.095606667,0.107993333,0.09866,0.095333333,0.10955,0.191813333,1.187086667,1.428246667,1.491006667,1.53868,1.57944,1.564933333,1.617766667
X_18_mic2,0.155852667,0.153771,0.23106,0.296666333,0.287766667,0.397383333,0.501619333,0.645257,0.729466667,0.7889,0.975700333,0.997100333,1.231633,1.390362333
X_19_mic2,0.146252667,0.142204333,0.227226667,0.284299667,0.249566667,0.26355,0.239086,0.710923667,1.2328,1.360233333,1.388133667,1.445967,1.529366333,1.503629
X_20_mic2,0.130286,0.099837333,0.151793333,0.190633,0.1887,0.20845,0.528619333,1.298257,1.446133333,1.394733333,1.356200333,1.457467,1.626866333,1.614229
X_21_mic2,0.104666667,0.181033333,0.109566667,0.108066667,0.0964,0.074266667,0.1161,0.1055,0.101766667,0.104933333,0.087733333,0.1124,0.1163,0.096566667
X_22_mic2,0.1188,0.0567,0.130066667,0.130333333,0.379766667,0.8082,1.024066667,1.402933333,1.5812,1.5987,1.628433333,1.676033333,1.5106,1.651866667
X_23_mic2,0.11281429,0.203852367,0.132133333,0.107333333,0.08445,0.097495237,0.169,0.5789625,0.904123833,1.0156375,1.037325,1.081533333,1.131066667,1.142752467
X_24_mic2,0.113580954,0.200852373,0.1119,0.106833333,0.082783333,0.09202857,0.127,0.110529167,0.130390473,0.081604167,0.083425,0.0747,0.087633333,0.104319047
X_25_mic2,0.123780953,0.208019043,0.123833333,0.122966667,0.133083333,0.327695267,0.473633333,0.6481625,0.7748238,0.8807375,1.198391667,1.4865,1.6844,1.671386
X_26_mic2,0.124714287,0.20551904,0.117866667,0.118666667,0.117116667,0.272861933,0.323033333,0.607829167,0.8066238,0.909504167,1.023525,1.109833333,1.240133333,1.180486
X_27_mic2,0.115033333,0.111533333,0.152733333,0.567733333,1.2939,1.424766667,1.462966667,1.578466667,1.66,1.6688,1.738366667,1.742066667,1.724866667,1.7471
X_28_mic2,0.130847623,0.201585707,0.120766667,0.117633333,0.131283333,0.445361933,1.2111,1.443062333,1.578457,1.613237667,1.699391667,1.748866667,1.8488,1.873919333
X_29_mic2,0.076033333,0.0722,0.103733333,0.1027,0.109033333,0.099933333,0.1093,0.103233333,0.2836,1.211733333,1.4892,1.636733333,1.563066667,1.7369
X_30_mic2,0.107223809,0.1401875,0.165554167,0.499629167,0.919166667,1.006433367,1.109933333,1.285466667,1.427166667,1.516413333,1.6704,1.722104333,1.658757,1.678483
X_31_mic2,0.115990474,0.100591667,0.13524762,0.4386,1.243699667,1.458009667,1.552016667,1.641733333,1.680966667,1.649091667,1.704686667,1.715173333,1.641966667,1.716758333
X_32_mic2,0.072608333,0.074366667,0.103425,0.078183333,0.072467,0.06926,0.073749667,0.305316333,0.733717,0.927566667,1.40206,1.595500333,1.6804,1.744529
X_33_mic2,0.129266667,0.0806,0.112966667,0.128866667,0.4737,0.627133333,0.8298,1.149166667,1.4516,1.537466667,1.648233333,1.7619,1.821866667,1.8122
X_34_mic2,0.09802381,0.098791667,0.110047622,0.172866667,0.687166633,1.327076333,1.516216667,1.5371,1.586433333,1.576658333,1.634753333,1.669373333,1.605333333,1.637891667
X_35_mic2,0.14241429,0.167952377,0.1198,0.1189,0.100583333,0.090961903,0.146333333,0.1145625,0.144790477,0.082970833,0.093725,0.0836,1.163566667,1.403686
X_36_mic2,0.106623809,0.102325,0.114280955,0.188166667,0.585766667,1.198776333,1.346816667,1.482666667,1.487233333,1.474458333,1.560753333,1.62384,1.5643,1.624891667
X_37_mic2,0.141614287,0.163752377,0.1158,0.116133333,0.09755,0.153861903,0.538233333,1.342295667,1.506523667,1.490470667,1.567925,1.613566667,1.643666667,1.643519333
X_38_mic2,0.002933333,0.0878,0.151633333,0.5651,0.920466667,1.149433333,1.314666667,1.444066667,1.611133333,1.626766667,1.636766667,1.589633333,1.622366667,1.654066667
X_39_mic2,0.12991429,0.118452379,0.107633333,0.130633333,0.116516667,0.2494286,0.334133333,0.741429167,1.089857067,1.401337333,1.565591667,1.5642,1.649466667,1.649186
X_40_mic2,0.111523809,0.109058333,0.134680953,0.3186,0.773166633,1.208976333,1.496283333,1.620333333,1.71,1.653791667,1.67432,1.730973333,1.630066667,1.663258333
X_41_mic2,0.111523809,0.131120833,0.0973875,0.1038625,0.099833333,0.078900002,0.1344,0.906633333,1.458466667,1.43028,1.7269,1.753270667,1.675723667,1.687016333
X_42_mic2,0.08899,0.08484,0.08813,0.092076667,0.102486667,0.137156667,0.266706667,0.71581,0.98858,1.255253333,1.412303333,1.563703333,1.58057,1.588616667
X_43_mic2,0.083175,0.083533333,0.109558333,0.08965,0.087633667,0.11386,0.205449667,0.883049667,1.315183667,1.495033333,1.662326667,1.691533667,1.725366667,1.629862333
X_44_mic2,0.08549,0.087573333,0.086863333,0.089943333,0.091686667,0.090156667,0.090073333,0.137843333,0.992713333,1.361486667,1.494136667,1.620736667,1.67467,1.72815
X_45_mic2,0.084323333,0.08374,0.087663333,0.090743333,0.097686667,0.137223333,0.27414,0.714936667,1.381646667,1.40662,1.412303333,1.45817,1.562136667,1.416283333
X_46_mic2,0.086923333,0.09014,0.092163333,0.093743333,0.098086667,0.108223333,0.135006667,0.352476667,0.85548,1.014386667,1.15567,1.354736667,1.412936667,1.420716667
X_47_mic2,0.086723333,0.08674,0.09063,0.093743333,0.10202,0.115556667,0.201006667,0.814976667,1.31165,1.46108,1.42492,1.44627,1.510003333,1.463436667
X_48_mic2,0.08569,0.09254,0.105363333,0.178576667,0.329986667,0.850823333,1.33874,1.48251,1.509786667,1.53807,1.55697,1.55948,1.562536667,1.570316667
X_49_mic2,0.085156667,0.087873333,0.093096667,0.118076667,0.266286667,0.935156667,1.258083333,1.38832,1.376936667,1.352506667,1.467136667,1.43537,1.466076667,1.488946667
X_50_mic2,0.097708333,0.098766667,0.119825,0.09875,0.097333667,0.12036,0.217216333,1.369216333,1.563950333,1.6947,1.74196,1.813367,1.7859,1.814495667
X_51_mic2,0.091523333,0.092306667,0.098196667,0.095976667,0.096753333,0.102823333,0.138806667,0.476666667,1.00868,1.195886667,1.42137,1.52987,1.537736667,1.542483333
X_52_mic2,0.10378,0.075752667,0.1159,0.1055,0.04368,0.063606667,0.1277,0.756186667,1.189766667,1.500326667,1.662926667,1.70834,1.715143,1.726183333
X_53_mic2,0.09488,0.081619333,0.112333333,0.0933,0.07608,0.075673333,0.118233333,0.980153333,1.434533333,1.545226667,1.669793333,1.717906667,1.703809667,1.687183333
X_54_mic2,0.104913333,0.097952667,0.124066667,0.1018,0.098946667,0.145806667,0.402533333,1.362386667,1.613233333,1.713026667,1.740793333,1.760373333,1.745109667,1.738283333
X_55_mic2,0.089193333,0.090826667,0.083826667,0.08566,0.09892,0.1129,0.14328,0.546873333,0.97436,1.24938,1.452193333,1.413826667,1.43396,1.440333333
X_56_mic2,0.10042,0.099946667,0.089176667,0.098286667,0.12552,0.232163333,0.594796667,1.238093333,1.325616667,1.35235,1.404753333,1.495423333,1.457233333,1.53839
X_57_mic2,0.091453333,0.089046667,0.080476667,0.089386667,0.09582,0.106363333,0.148863333,0.485526667,1.09365,1.184416667,1.253486667,1.302933333,1.375256667,1.355656667
X_58_mic2,0.09232,0.08958,0.080876667,0.08912,0.103686667,0.12733,0.24913,1.05236,1.171983333,1.26555,1.282553333,1.3264,1.35669,1.38789
X_59_mic2,0.093533333,0.0885,0.090143333,0.09297,0.094056667,0.11073,0.195056667,1.047726667,1.517353333,1.67067,1.706163333,1.718953333,1.71523,1.722723333
X_60_mic2,0.095953333,0.099913333,0.089376667,0.103953333,0.139286667,0.247396667,0.562096667,1.120983333,1.267356667,1.27306,1.359466667,1.38915,1.42192,1.45599
X_61_mic2,0.08075,0.072813333,0.080850333,0.084033333,0.087816667,0.135893333,0.363616667,1.196286667,1.555326667,1.65778,1.77278,1.80594,1.774873333,1.799746667
